t,Q05_S_p,Q25_S_p,Mean_S_p,Q75_S_p,Q95_S_p,Q05_I_p,Q25_I_p,Mean_I_p,Q75_I_p,Q95_I_p,Q05_I_v,Q25_I_v,Mean_I_v,Q75_I_v,Q95_I_v
77.0,81.76183421964978,85.14308458239883,86.64705112198135,88.54714831769022,90.40021905455455,5.524488396282414,6.4903130906922515,7.426506089494999,8.208347690259819,9.789126992783402,0.054749495298250996,0.0666379582911837,0.080310389142373,0.09069068056071587,0.11617641352219664
78.0,81.83172707655469,85.13197750389733,86.67294874197904,88.55900117698063,90.4781233634881,5.511438561280606,6.468988287089031,7.41544724677016,8.208245840919272,9.832879054879532,0.054559054676825466,0.06654396881863073,0.08045987877832256,0.0912218780271447,0.11621163905560501
79.0,81.85181278975568,85.09646191829053,86.64485550269201,88.5114003591192,90.38980084145712,5.504701412464919,6.488096210109295,7.414792612218527,8.198464963182962,9.777066350059329,0.054983358848980216,0.06677541416355919,0.0805407396367568,0.09085277604596056,0.11612791208591192
80.0,81.81028068115299,85.13392990224237,86.64242309437802,88.51363115671752,90.35052321779501,5.55271961024453,6.490142398709386,7.417735751436694,8.198091040473154,9.74913191394689,0.05474114412652774,0.06715277474818233,0.0806867590437107,0.09121643007492482,0.11608155402342968
81.0,81.95934878149319,85.13845492468299,86.65252827320012,88.5297027190202,90.37120676289861,5.543850299704274,6.494556312706398,7.417264891231424,8.197851981072478,9.758749207636097,0.05479682118190058,0.0670398063417867,0.08069337689908834,0.09117468556817006,0.11591884161597184
82.0,81.89363115228012,85.16578142164248,86.67126502964281,88.55774119662209,90.41212344972269,5.545424623300159,6.482814821120294,7.409176399406446,8.173550058718485,9.767441089987491,0.05487626525235459,0.06688581097155816,0.08042342220600168,0.09099832186538069,0.115808742087352
83.0,81.84155047724265,85.14494859774403,86.69342582713061,88.57396813846523,90.41894195960681,5.516997038341654,6.476268986470426,7.401100609840294,8.178230777230384,9.740483950170004,0.054551126440135544,0.06677854964170983,0.08024035901704063,0.09053275529319013,0.11475518431956466
84.0,81.81023036063068,85.18534847909574,86.69196010365117,88.59781234905081,90.41340795196875,5.511303527524457,6.462225428575858,7.392847763118721,8.171224479770302,9.743845099997188,0.054479343966471264,0.06661333073283023,0.08025041841621458,0.09076913982521867,0.11570486138199194
85.0,81.87174737549311,85.0665405298183,86.66089663195267,88.56422366250935,90.4269667335878,5.531887048155986,6.470997444958602,7.400450299627344,8.16615490973264,9.825080957781521,0.05443381250908795,0.066544636032983,0.0803738921506384,0.09071521806737765,0.11586697278722327
86.0,81.93298151663645,85.15414717792723,86.69415295986508,88.56409215144346,90.48560991713076,5.50386441814384,6.467858903449449,7.399794082266532,8.161859314793164,9.748647822144552,0.05452979210621555,0.06681683104797743,0.08059701231095198,0.09108061069773382,0.11696849559609243
87.0,81.78896204859373,85.19763642540747,86.67662999488468,88.52476934271765,90.43499496862968,5.504590340081627,6.463627214633256,7.400792198695338,8.174621254491536,9.817367541430905,0.05459702147916213,0.06665731825898186,0.08051447161797269,0.09138402925223749,0.11590198098285429
88.0,81.90913270758972,85.06100263882212,86.64990450009618,88.54376664900676,90.39684087092358,5.521812445590569,6.473011067195252,7.408720502428566,8.183823994059848,9.765918506613946,0.05460553249331593,0.06661804220950163,0.08039503664565167,0.09051630623006697,0.11598353701291583
89.0,81.8768206124688,85.14092888669282,86.6721505168125,88.56803787264354,90.41498493226342,5.5201083086821265,6.460233934356379,7.409905063442164,8.199717380596686,9.797716966729004,0.054520909388701036,0.06663147221243666,0.08043897084915054,0.09088734451565021,0.11556730752122955
90.0,81.84595871117621,85.07837967686854,86.65298738524844,88.55282854519776,90.37137910560617,5.544937897669126,6.462441047175203,7.410704154528935,8.200462624865343,9.803059040492093,0.05444794170250108,0.06689328749444041,0.08042326712339583,0.09063534493607052,0.11631084481438618
91.0,81.85942157043213,85.13407281472259,86.66550102957568,88.53622619728793,90.4133862827045,5.5345731425818965,6.466995630670747,7.413859228989064,8.201744397565971,9.758401166996498,0.05467918122251589,0.06677150673399757,0.08040440322526003,0.09101186047418257,0.1163814031101942
92.0,81.7614194943859,85.12925511322024,86.66478303766868,88.55222207315862,90.40432229828487,5.529670483844939,6.477886151437334,7.410635325555676,8.186960502736635,9.781043925172888,0.05460307681474694,0.06684777375212012,0.08053474396359304,0.09079464646292205,0.11685785438996005
93.0,81.66866329329663,85.1176997430709,86.6375268114251,88.53667459990659,90.40105925919254,5.493939691242885,6.481605377172922,7.4160377355753635,8.20550582537396,9.84948373005031,0.05436815140525048,0.06668128861153301,0.08052563794554543,0.09136987655606692,0.1168900157317954
94.0,81.72433342672936,85.10580055860302,86.66647337928673,88.59106775419285,90.46163661637135,5.496362454665552,6.465927324548697,7.4136182240734385,8.203809281306807,9.823060025862537,0.05443233778053542,0.06680514783601477,0.08069140076062674,0.09152518947062359,0.11676097771505069
95.0,81.84535536509271,85.08647904234454,86.65697767140534,88.58098190494965,90.47382123154338,5.4785194502404035,6.461566013962816,7.409113827264761,8.20331738834686,9.837186075604516,0.05418997644858156,0.06706098678714327,0.08060047039421625,0.09114362981361153,0.11592600796093314
96.0,81.81182215359814,85.09038493337026,86.62739286328495,88.54174949811836,90.45550846018301,5.49547169974782,6.4682291378298595,7.418466108516322,8.219308861336154,9.80070003590338,0.054523406959735427,0.06682713493025197,0.08059727807148587,0.09128920994596601,0.11623661074192079
97.0,81.67866908363338,85.10363613990128,86.63755922066193,88.54205232721527,90.3787354380759,5.506224298645572,6.467376381047345,7.4215624791653045,8.18172169536909,9.781113352456359,0.05450483935467592,0.06653936884393451,0.08069777121671258,0.091200031939392,0.11665565443475699
98.0,81.86770461010535,85.1264394595144,86.66982103850874,88.55760224240193,90.43170414470896,5.500901611140362,6.470261003308565,7.415250891536945,8.177491104112946,9.823851775384316,0.05424040748913148,0.06677829835403132,0.08062098898346001,0.09106093377930148,0.11618375445010455
99.0,81.7979890387588,85.09294516763455,86.66365217946918,88.5827140212785,90.41513466287466,5.513042433119164,6.4742689928423305,7.410503343442781,8.193810144598332,9.784094013089124,0.054540844405381955,0.0665422225171995,0.08038944462480452,0.09055964360857258,0.11637261346481194
100.0,81.88066294135105,85.14264382089965,86.66910194693402,88.57010887616886,90.43747575597811,5.515579924092494,6.454085670530332,7.406350120027542,8.20612393844171,9.769759135072942,0.05459173675350311,0.0671086345517792,0.08068677977539657,0.09132680481827353,0.11554365136225547
